lemma,translation,iew_reference,author,category,innovation,pie_stem,branch,language_form_and_translation,notes
?2.*teu̯k-{1},"‘stark/fett werden, schwellen’",IEW 1081,"M. K., R. L.",s-desiderative,0,*tu̯ék/tuk-s-{3},Iranian,"[jav. θβaxšəṇte ‘tummeln sich’, θβaxšəmna- ‘emsig sich rührend’","notes: {1} Vgl. die Parallelwurzel *teu̯h₂-. Dazu Nomina wie aksl. tukъ m. ‘Fett’, an. (+) þjó n. ‘Oberschenkel’, air. tón f. ‘Hinterteil’ sowie lat. *tuccum n. < *tou̯kom, umbr. Gen. Sg. toco ‘vom Schinken’, s. RIX, Sprache 32 (1986) 314-8 (der allerdings wegen lit. táukas ‘Fettstück; Gebärmutter’ *teu̯Hk- ansetzt, doch ist der Akut des lit. Wortes wohl sekundär, vgl. lett. tàuks ‘fett’, und air. tón setzt *tŭknā- voraus). – {3} Mit s-bedingtem Schwebeablaut, vgl. *h₂u̯eks- : *h₂eu̯g-, *h₂leks- : *h₂elk-. Im Iir. wurde *tu̯akš- als Wurzel abstrahiert, die Desider.-Bedeutung ist verblaßt."
?*teu̯p-,"‘sich niederkauern, sich klein machen’{1}",IEW 1085,M. K.,root,0,?*teu̯p-,PIE,"PIE ?*teu̯p- ‘sich niederkauern, sich klein machen’{1}","notes: {1} Vgl. urgerm. *þufti- f. ‘Ruderbank’, *þeuba- m. ‘Dieb’ (< *teu̯p-ó- *‘sich versteckend’; mit auffälliger Akzentuierung, Vr̥ddhi-Bildung zu einem *tup-?) undviell. gr. ἐν-τυπάς Il. 24,163 ‘kauernd’."
?*teu̯p-,"‘sich niederkauern, sich klein machen’{1}",IEW 1085,M. K.,acrodynamic root present,0,?*tḗu̯p-/téu̯p-,Baltic,"[lit. čiáupiu, (čiáupti) ‘fest zusammenpressen’{2}","notes: {1} Vgl. urgerm. *þufti- f. ‘Ruderbank’, *þeuba- m. ‘Dieb’ (< *teu̯p-ó- *‘sich versteckend’; mit auffälliger Akzentuierung, Vr̥ddhi-Bildung zu einem *tup-?) undviell. gr. ἐν-τυπάς Il. 24,163 ‘kauernd’. – {2} Wenn der Akut alt ist, muß von dehnstufigem *tēu̯p- > *tjāup- ausgegangen werden, das mit *-ja- erweitert wurde."
?*teu̯p-,"‘sich niederkauern, sich klein machen’{1}",IEW 1085,M. K.,zero-grade i̯é-present,0,?*tup-i̯é-,Baltic,"lit. tupiù, (tū̃pti) ‘sich hinhocken’{3}","notes: {1} Vgl. urgerm. *þufti- f. ‘Ruderbank’, *þeuba- m. ‘Dieb’ (< *teu̯p-ó- *‘sich versteckend’; mit auffälliger Akzentuierung, Vr̥ddhi-Bildung zu einem *tup-?) undviell. gr. ἐν-τυπάς Il. 24,163 ‘kauernd’. – {3} ← *‘sich zusammendrücken’."
?*teu̯p-,"‘sich niederkauern, sich klein machen’{1}",IEW 1085,M. K.,iterative,0,?*tou̯p-éi̯e-,Baltic,"[lit. taupaũ, taupýti ‘schonen, sparen’","notes: {1} Vgl. urgerm. *þufti- f. ‘Ruderbank’, *þeuba- m. ‘Dieb’ (< *teu̯p-ó- *‘sich versteckend’; mit auffälliger Akzentuierung, Vr̥ddhi-Bildung zu einem *tup-?) undviell. gr. ἐν-τυπάς Il. 24,163 ‘kauernd’."
?*teu̯p-,"‘sich niederkauern, sich klein machen’{1}",IEW 1085,M. K.,essive,0,?*tup-h₁i̯é-,Baltic,"lit. tupiù, (tupė́ti) ‘hocken, kauern’{4}","notes: {1} Vgl. urgerm. *þufti- f. ‘Ruderbank’, *þeuba- m. ‘Dieb’ (< *teu̯p-ó- *‘sich versteckend’; mit auffälliger Akzentuierung, Vr̥ddhi-Bildung zu einem *tup-?) undviell. gr. ἐν-τυπάς Il. 24,163 ‘kauernd’. – {4} ← *‘sich zusammengedrückt halten’."
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,root,0,1.*teu̯s-,PIE,"PIE 1.*teu̯s- ‘zufrieden sein, ruhig sein’",
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,sk̑é-present,0,*tus-sk̑é-,Anatolian,heth. tuskezzi ‘freut sich’{1},notes: {1} Vgl. OETTINGER 326.
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,full-grade éi̯e-present,0,?*tus-éi̯e-,Indic,"ved. tuṣáyanti- RV 10,27,16 ‘stillend’ oder ‘zufrieden’{2}","notes: {2} Die Belegstelle erlaubt keine Entscheidung, doch spricht die R(z) wohl eher für ‘zufrieden sein’ als für faktitives ‘zufrieden stellen, stillen’, vgl. JAMISON 50."
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,éi̯e-causative–iterative,0,?*tou̯s-éi̯e-,Indic,?spätved. (Sū.) toṣayati ‘stellt zufrieden’,
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,éi̯e-causative–iterative,0,?*tou̯s-éi̯e-,Baltic,"[lit. taũsos, tausýtis ‘sich legen (Wind)’",
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,éi̯e-causative–iterative,0,?*tou̯s-éi̯e-,Slavic,"russ. (+) tušú, tušít' ‘löschen’, poln. po-tuszę, -tuszyć ‘ermutigen’",
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,nasal present,1,–,Slavic,russ. (+) túchnut' ‘erlöschen’{3},notes: {3} Fientivneubildung zum Kaus.
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,R(z)-i̯e-present,1,–,Indic,spätved. (Sū.) tuṣyati ‘ist zufrieden’,
1.*teu̯s-,"‘zufrieden sein, ruhig sein’",IEW 1056-7,M. K.,fientive,1,–,Baltic,apr. tussi-se ‘soll schweigen’{4},notes: {4} Stamm /tusi-/ < *tusē- nach SCHMALSTIEG 202; dagegen nach SMOCZYŃSKI 139 [tusinsə} *tussina si oder vom Inf. abgeleitetes Futur tussint-se. Die Bedeutung spricht eher für Zuordnung zu *th₂eu̯s- ‘schweigen’ oder nach SMOCZYŃSKI 140 für ein LW aus mhd. tūzen ‘sich still verhalten’.
2.*teu̯s-{1},‘leer sein/werden’,IEW 1085,M. K.,root,0,2.*teu̯s-{1},PIE,PIE 2.*teu̯s-{1} ‘leer sein/werden’,"notes: {1} Verbal nur iir., vgl. EWAia I 652 mit Lit.; nominal vgl. z.B. lit. tùščias ‘leer’, aksl. tъštь ‘leer, nichtig’; viell. mit 1.*teu̯s- zu verbinden (‘leer sein’ ~ ‘ruhig sein’ von Orten?)."
2.*teu̯s-{1},‘leer sein/werden’,IEW 1085,M. K.,sk̑é-present,0,*tus-sk̑é-{2},Iranian,jav. tusən ‘verlieren (die Fassung)’; bal. tus- ‘verlassen werden’,"notes: {1} Verbal nur iir., vgl. EWAia I 652 mit Lit.; nominal vgl. z.B. lit. tùščias ‘leer’, aksl. tъštь ‘leer, nichtig’; viell. mit 1.*teu̯s- zu verbinden (‘leer sein’ ~ ‘ruhig sein’ von Orten?). – {2} Auf einem Präs. *tuccha- beruht auch ved. tucchyá- ‘leer’, vgl. EWAia I 652."
2.*teu̯s-{1},‘leer sein/werden’,IEW 1085,M. K.,éi̯e-causative–iterative,0,*tou̯s-éi̯e-,Iranian,"jav. taošaiieiti ‘läßt fallen, läßt los’","notes: {1} Verbal nur iir., vgl. EWAia I 652 mit Lit.; nominal vgl. z.B. lit. tùščias ‘leer’, aksl. tъštь ‘leer, nichtig’; viell. mit 1.*teu̯s- zu verbinden (‘leer sein’ ~ ‘ruhig sein’ von Orten?)."
*th₂eu̯s-{1},"‘still sein, schweigen’",IEW 1056-7,M. K.,root,0,*th₂eu̯s-{1},PIE,"PIE *th₂eu̯s-{1} ‘still sein, schweigen’","notes: {1} Mit heth. /tuhs°/ (oder *thus°, s.u.?) vgl. ved. tūṣṇī́m ‘still, schweigend’, aav. tušnā°, apr. tusnan ‘still’. Trotz semantischer Nachbarschaft wegen der Lautung von 1.*teu̯s- ‘zufrieden sein, ruhig sein’ zu trennen. Dazu auch mir. tó, tuae ‘schweigend’, kymr. taw ‘Schweigen’ und die zugehörigen Verben air. -tuaisi, kymr. taw- (Verbalnomen tewi), wobei die britann. Wörter *tau̯s- voraussetzen; von *th₂eu̯s- > *tau̯s- ~ *th₂us- > *tuh₂s- > *tūs- aus können alle Formen erklärt werden, vgl. SCHUMACHER 179."
*th₂eu̯s-{1},"‘still sein, schweigen’",IEW 1056-7,M. K.,zero-grade i̯é-present,0,*th₂us-i̯é-,Anatolian,heth. tuhussiyezzi ‘sieht ruhig zu’{2},"notes: {1} Mit heth. /tuhs°/ (oder *thus°, s.u.?) vgl. ved. tūṣṇī́m ‘still, schweigend’, aav. tušnā°, apr. tusnan ‘still’. Trotz semantischer Nachbarschaft wegen der Lautung von 1.*teu̯s- ‘zufrieden sein, ruhig sein’ zu trennen. Dazu auch mir. tó, tuae ‘schweigend’, kymr. taw ‘Schweigen’ und die zugehörigen Verben air. -tuaisi, kymr. taw- (Verbalnomen tewi), wobei die britann. Wörter *tau̯s- voraussetzen; von *th₂eu̯s- > *tau̯s- ~ *th₂us- > *tuh₂s- > *tūs- aus können alle Formen erklärt werden, vgl. SCHUMACHER 179. – {2} Vgl. OETTINGER 326. Entweder /tuhss-/ mit regulärer Metathese der R(z) *th₂us- > *tuh₂s- oder /thuss-/ ohne Metathese mit Anaptyxe, s. MELCHERT, AHP 108-9."
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,root,0,*ti̯egʷ-,PIE,PIE *ti̯egʷ- ‘sich zurückziehen’{1},notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674.
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,full-grade e-present,0,*ti̯égʷ-e-,Indic,"ved. tyajāmahe AVP (Kashm.) 20,14,4 ‘wir geben uns hin’{2}","notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674. – {2} Aktiv ‘verlassen’ erst Sū.+, s. GOTŌ 168."
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,sigmatic aorist,0,?*ti̯ḗgʷ/ti̯égʷ-s-,Greek,"gr. σέβομαι ‘scheue mich, schäme mich’",notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674.
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,sigmatic aorist,0,?*ti̯ḗgʷ/ti̯égʷ-s-,Indic,ved. (AVP) atyākṣam ‘habe verlassen’{3},notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674. – {3} S. NARTEN 130.
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,perfect,0,?*te-ti̯ógʷ/tigʷ-,Indic,"ved. tityā́ja RV 10,71,6 ‘hat im Stich gelassen’{3a}","notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674. – {3a} Neubildung möglich, vgl. KÜMMEL, Perfekt 222-3. Nicht hierher tityagdhi KS ~ titigdhi MS, s. *(s)tei̯g-."
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,éi̯e-causative–iterative,0,*ti̯ogʷ-éi̯e-,Greek,"gr. σοβέω ‘verscheuche, jage weg’",notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674.
*ti̯egʷ-,‘sich zurückziehen’{1},IEW 1086,M. K.,reduplicated sé-desiderative,0,?*ti-tigʷ-sé-,Indic,"ved. títikṣati ‘erduldet, leidet’{4}","notes: {1} Zur Semantik vgl. GOTŌ 168-9; EWAia I 674. – {4} Kaum urspr. *‘fernzuhalten suchen’ mit faktitiver Bedeutung (so GOTŌ 169277 mit Lit.), eher *‘sich (aus einer unangenehmen Situation) zurückziehen wollen’."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,root,0,*tk̑ei̯-,PIE,"PIE *tk̑ei̯- ‘Landbau treiben, siedeln, wohnen’{1}","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,amphidynamic root-present,0,*tk̑éi̯-/tk̑i-{2},Indic,"ved. kṣéti ‘wohnt, verweilt’, kṣiyánti ‘wohnen’","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {2} Lautentwicklung im Iir. (idg. k̑ > iir. palato-alveolare Affrikate č = /ć/ gegenüber *k/kʷ e, i, i̯ > iir. präpalatale Affrikate c, s. Anm. 4 zu *kʷek̑): idg. *tk̑ei̯-/tk̑i- > iir. *tčai̯-/tči- > *tšai̯-/tši- (postokklusive Affrikatenvereinfachung, s. Anm. 7 zu *kʷek̑) > indoar. *ṭṣai̯-/ṭṣi- > ved. kṣe-/kṣi- (zum indoar. Wandel *ṭṣ > kṣ s. z.B. KURYŁOWICZ, Esquisses linguistiques I, München2 1973, 129-30; BURROW, JAOS 79 (1959) 87-8; The Sanskrit Language, London3 1973, 82, 92-3, 96-7; GUNNARSSONN TS 24 (1971) 38-42; LIPP 4.2. mit weiterer Lit.); uriran. *čai̯-/či- (č < iir. *tš infolge Monophthongierung homorganer Obstruentengruppen) > av. šaē-/ši-; LIPP 4.8.1.2."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,amphidynamic root-present,0,*tk̑éi̯-/tk̑i-{2},Iranian,"aav. jav. šaēitī̆ ‘wohnt’, šiieiṇtī̆ ‘wohnen, stehen auf jmds. Seite’{3}, jav. Ipv. -šaēta ‘wohnt!’","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {2} Lautentwicklung im Iir. (idg. k̑ > iir. palato-alveolare Affrikate č = /ć/ gegenüber *k/kʷ e, i, i̯ > iir. präpalatale Affrikate c, s. Anm. 4 zu *kʷek̑): idg. *tk̑ei̯-/tk̑i- > iir. *tčai̯-/tči- > *tšai̯-/tši- (postokklusive Affrikatenvereinfachung, s. Anm. 7 zu *kʷek̑) > indoar. *ṭṣai̯-/ṭṣi- > ved. kṣe-/kṣi- (zum indoar. Wandel *ṭṣ > kṣ s. z.B. KURYŁOWICZ, Esquisses linguistiques I, München2 1973, 129-30; BURROW, JAOS 79 (1959) 87-8; The Sanskrit Language, London3 1973, 82, 92-3, 96-7; GUNNARSSONN TS 24 (1971) 38-42; LIPP 4.2. mit weiterer Lit.); uriran. *čai̯-/či- (č < iir. *tš infolge Monophthongierung homorganer Obstruentengruppen) > av. šaē-/ši-; LIPP 4.8.1.2. – {3} Vgl. NARTEN, YH 175-6, 29941; HUMBACH, The Gāthās II 124, 128; KELLENS-PIRART II 323."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,amphidynamic root-present,0,*tk̑éi̯-/tk̑i-{2},Greek,"gr. myk. ki-ti-je-si = /ktii̯ensi/ ‘sie bebauen Land, siedeln’, Ptz. Med. ki-ti-me-na = /ktimenā/ ‘bebaut##, besiedelt’{4}, hom. ἐὺ κτίμενος ‘wo sich’s gut wohnt, wohnlich’","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {2} Lautentwicklung im Iir. (idg. k̑ > iir. palato-alveolare Affrikate č = /ć/ gegenüber *k/kʷ e, i, i̯ > iir. präpalatale Affrikate c, s. Anm. 4 zu *kʷek̑): idg. *tk̑ei̯-/tk̑i- > iir. *tčai̯-/tči- > *tšai̯-/tši- (postokklusive Affrikatenvereinfachung, s. Anm. 7 zu *kʷek̑) > indoar. *ṭṣai̯-/ṭṣi- > ved. kṣe-/kṣi- (zum indoar. Wandel *ṭṣ > kṣ s. z.B. KURYŁOWICZ, Esquisses linguistiques I, München2 1973, 129-30; BURROW, JAOS 79 (1959) 87-8; The Sanskrit Language, London3 1973, 82, 92-3, 96-7; GUNNARSSONN TS 24 (1971) 38-42; LIPP 4.2. mit weiterer Lit.); uriran. *čai̯-/či- (č < iir. *tš infolge Monophthongierung homorganer Obstruentengruppen) > av. šaē-/ši-; LIPP 4.8.1.2. – {4} Bzw. ‘urbar’ oder ‘privat’, zur Bedeutung von myk. ki-ti-je-si, ki-ti-me-na s. FOSTER, Minos 17 (1981) 83ff., v.a. 85; DUNKEL, Minos 17 (1981) 19-20, 28 und Lit. bei FOSTER, l.c. 8472; MAYRHOFER, Lautlehre 154236; CHANTRAINE, DELG 592."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,amphidynamic root-present,0,*tk̑éi̯-/tk̑i-{2},Italic,?falisk. Ipv. seite ‘verweilt!’{5},"notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {2} Lautentwicklung im Iir. (idg. k̑ > iir. palato-alveolare Affrikate č = /ć/ gegenüber *k/kʷ e, i, i̯ > iir. präpalatale Affrikate c, s. Anm. 4 zu *kʷek̑): idg. *tk̑ei̯-/tk̑i- > iir. *tčai̯-/tči- > *tšai̯-/tši- (postokklusive Affrikatenvereinfachung, s. Anm. 7 zu *kʷek̑) > indoar. *ṭṣai̯-/ṭṣi- > ved. kṣe-/kṣi- (zum indoar. Wandel *ṭṣ > kṣ s. z.B. KURYŁOWICZ, Esquisses linguistiques I, München2 1973, 129-30; BURROW, JAOS 79 (1959) 87-8; The Sanskrit Language, London3 1973, 82, 92-3, 96-7; GUNNARSSONN TS 24 (1971) 38-42; LIPP 4.2. mit weiterer Lit.); uriran. *čai̯-/či- (č < iir. *tš infolge Monophthongierung homorganer Obstruentengruppen) > av. šaē-/ši-; LIPP 4.8.1.2. – {5} Ve. 243 salues seite ‘verweilt heil, befindet euch wohl!’, Interpretation und etymologische Einordnung nach RIX, Kratylos 38 (1993) 86-7; Ipv. Pl. mit R(e) wie jav. -šaēta < *tk̑éi̯-te. Italisch viell. in tautosyllabischer Position Metathese TK > KT mit Assibilation zu Ks (> s), daher *tk̑éi̯- > falisk. sei-, *tk̑i-tó- > lat. situs ‘gelegen, befindlich’, *tk̑i-nH- > lat. sinere ‘lassen’, entsprechend *dʰgʷʰi-ti- > lat. sitis ‘Durst’; s. LIPP 4.10."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,néH-present,0,?*tk̑i-néH/nH-,Italic,"?[lat. sinō, -ere ‘lassen, zulassen, gestatten’, pōnō, -ere ‘hinstellen, hinsetzen, hinlegen’{6}","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {6} Gegebenenfalls *tk̑i-néH- faktitiv ‘siedeln lassen, verweilen lassen’ → ital. *sine- ‘in Ruhe lassen’ → lat. sinere ‘lassen’, lat. *po-sine- ‘ab-lassen, abladen, abstellen’ > pōnere ‘hinstellen’ oder *tk̑i-néH- → ital. *sine- ‘(Menschen) siedeln lassen, (Menschen bzw. Vieh) verweilen lassen’ (→ lat. sinere ‘lassen’), mit Übertragung auf Wohnstätten als Sachobjekten ‘(Zelte, Hütten) aufstellen’ → lat. *po-sine- > pōnere ‘hinstellen’, vgl. lat. situs ‘gelegen, befindlich; bestattet’ ← *‘hingelegt, hingestellt’; LIPP 4.10.1.; zum Lautlichen s. Anm. 5. Alternative Herleitung von sinere, pōnere aus Präs. *si-né/n-h₁- ‘liegen lassen, hinlegen’ zu *seh₁i̯- (R(z) *sh₁i- > *sih₁-) mit analogem PPP situs (← *si-tó-) bei LIPP 4.8.1.2. und vgl. 1.*seh₁(i̯)-."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,sigmatic aorist,0,*tk̑ḗi̯/tk̑éi̯-s-,Indic,"ved. Konj. kṣeṣat RV 6,3,1 ‘wird (in Frieden) wohnen’{7}","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {7} Dagegen nach NARTEN 104 viell. erst innerved. Neubildung."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,sigmatic aorist,0,*tk̑ḗi̯/tk̑éi̯-s-,Italic,"?alat. Konj. sīrīs ‘sollst zulassen’{8}, ?[lat. sīuī ‘habe (zu)gelassen’{9}","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {8} < Opt. *tk̑éi̯-s-ih₁-s; gem. RIX, FS WATKINS §4.3 jedoch viell. Bildung vom Typ alat. faxim, d.h. Opt. zu Desiderativ *tk̑éi̯-s-. Bedeutung entsprechend dem Präs. sinere. – {9} v/u-Perfekt z.T. Ersatzbildung für alten s-Aor., Beispiele bei MEISER, Habil. §167."
*tk̑ei̯-,"‘Landbau treiben, siedeln, wohnen’{1}",IEW 626,R. L.,s-aorist,1,–,Greek,"gr. ἔκτισ(σ)α ‘gründete (eine Stadt), besiedelte (Land)’{10}","notes: {1} *tk̑ei̯- (traditionell *k̑þei̯-) = *tk̑-ei̯- in der Grundbedeutung ‘Landbau treiben’ wohl voruridg. von *tek̑- ‘zeugen’ abgeleitete intr. Aktionsartbildung **tk̑-éi̯/i- → uridg. Wurzelpräs. (vgl. von *dhegʷʰ- tr. ‘verbrennen’ abgeleitetes voruridg. **dʰgʷʰ-éi̯/i- ‘durch Hitze hinschwinden’ → uridg. Wurzelaor., s. Anm. 2 zu *dʰgʷʰei̯-); LIPP 4.8.1.2, 4.8.4.2. und vgl. MAYRHOFER, AnzÖAW 119 (1982 [1983]) 254, MAYRHOFER, Lautlehre 155, GUNNARSSON, NTS 24 (1971) 45-6. – {10} ← *‘machte bewohnt/besiedelt’, faktitiv; sekundär hinzugebildet zu Ipf. Med. *ἔκτιτο ‘wurde bewohnt/besiedelt’ (wozu κτίμενος, s.o. Wurzelpräs.); Aor. ἔκτισ(σ)α sekundär ergänzt durch Präs. κτίζω gründe, besiedle’ (ab 5. Jh. v. Chr.) nach dem Muster vonἔσχισ(σ)α : σχίζω; WACKERNAGEL, Unters. 77 und vgl. CHANTRAINE, DELG 592; zur formalen und funktionalen Entwicklung des Paradigmas im Gr. LIPP 4.8.1.2."
